rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
5.0,Five Stars,Great,B0719C5P56,B0719C5P56,AERMUFIEZPWUYTAT5BYFV2CEJGPA,1514042703864,0,True,0.042,0.2015,0.7566
5.0,Fun to receive,Birthday gift cute packaging,B01C9MW8Z6,B00JFBLZ90,AG2VRGSGYX3EHYWNQED7FRSAVMXA,1554953868440,0,True,0.0043,0.0405,0.9553
5.0,Yum!!!,Bought as a birthday gift it was a hit,B00VF0MTSA,B00VF0MOK8,AG2VRGSGYX3EHYWNQED7FRSAVMXA,1497203958584,1,True,0.0061,0.0774,0.9165
5.0,Didn't work for anything but Fandango,It worked for Fandango,B00S5J8456,B00BXLTR6S,AFOD4PCDIG5R4SMRMCX36CRYA72Q,1564596697309,0,True,0.0129,0.3786,0.6085
1.0,don't do reloading if you have item in the card,AMAZON is so unethical It won t process your reload if you have an item on the shopping cart and decided to reload the gift card It will always put you on hold which I found to be ridiculously cheap,B00IX1I3G6,B00IX1I3G6,AHJ3ER5QODOBMY3JLYPET6LFPA3Q,1534705079225,1,True,0.8772,0.1133,0.0095
5.0,... chose books for him and the reload makes so easy. the star ratings and comments has made it ...,My husband is the reader I chose books for him and the reload makes so easy the star ratings and comments has made it easier to chose books he really enjoys,B00IX1I3G6,B00IX1I3G6,AFIFUNIJMBSBOIQH6I4COURYWMUQ,1428165385000,0,True,0.0058,0.091,0.9032
5.0,"Cards ""wrapped"" in great packaging",Great looking packaging very cute,B071VCQJ24,B018F4M89S,AE5OOGTL3WQIHWGURTDHH32HKDAA,1545506462296,0,False,0.0067,0.0164,0.9769
5.0,Christmas gift,I m not a big gift card giver but you can t beat an amazon card,B07FK7L976,B00ADR2LV6,AE5PQ3THIP7FZXPF3OQE2VH4L4SA,1551218563241,0,True,0.239,0.4733,0.2877
5.0,So many to choose from,Very happy with the present colors,B01E4QQXEC,B018F4M89S,AFLMZ37PSFHPSJ5CNLOQ42G6NVHQ,1581813378077,0,True,0.0031,0.0132,0.9838
5.0,easy purchase,so much easier than buying these in a store,B01MSBQB1P,B01MSBQB1P,AGSIVC6BX4DVGLMYOX6LMIAS7FZA,1556193868502,0,True,0.0131,0.1633,0.8235
1.0,It does not work. Amazon needs to give a ...,It does not work Amazon needs to give a description of how to activate or give back the money,B01MSBQB1P,B01MSBQB1P,AE2QRHHZYUEN4XUSEDG74NAIPGEQ,1526565351545,4,True,0.8097,0.1804,0.0099
1.0,Card came unloaded zero balance I paid a $100 for it!!!!,The gift card I paid for had zero balance on it when my grand daughter recieved it who got the money,B01MSBQB1P,B01MSBQB1P,AGJSFNTMEIU4WKGJ7Q2CH3AYMQIQ,1673148909139,2,True,0.3117,0.6262,0.0621
5.0,Great card! No issues.,I have bought several of these No issues what so ever I do recommend once you open your card to register it right then Only takes a few seconds Website is on the back of the card Most importantly is entering your zip code for purchasing items online br br Great gifts,B01MSBQB1P,B01MSBQB1P,AFXHX6VJD56WIHKVF6RESDQ7ZNZQ,1509108423437,3,True,0.0037,0.0454,0.9509
1.0,Never received this gift card,I never received this gift card,B01MSBQB1P,B01MSBQB1P,AEX7HH7AAT6DWCHEZ2TKH5SMVBDA,1547378212339,1,True,0.6507,0.309,0.0404
5.0,Great,It was GREAT as always,B01MSBQB1P,B01MSBQB1P,AGO2E4NYLCSUUOF2PRCFDQLFMM4Q,1610055107662,0,True,0.005,0.0128,0.9822
5.0,Five Stars,Great gift,B01MSBQB1P,B01MSBQB1P,AEET4NRWRQ3NBIXVQBIZGWTGQEVQ,1512929516579,2,True,0.0168,0.0358,0.9474
3.0,Doesn't work for some purchases,Even though it says it works were VISA is accepted that was not the case with something I tried to buy online However in the end I did end up getting to use the card to pay a bill Not sure I would ever consider getting this again though because of my experience,B01MSBQB1P,B01MSBQB1P,AGIHHP2ISOIBV3D666HK4RNJWPQA,1515290226441,1,True,0.5223,0.4414,0.0363
5.0,Five Stars,I m able to save up the giftcards until I have enough to purchase the items I want,B00BXLVFAO,B00BXLVETG,AGIHHP2ISOIBV3D666HK4RNJWPQA,1512679845537,0,True,0.0059,0.2857,0.7084
5.0,Yay money,Easy to spend,B01MSBQB1P,B01MSBQB1P,AHQ6W2U6MCN5OTZGHAP4BGYZBNOQ,1546107625689,0,True,0.0839,0.5129,0.4031
5.0,Good,Excellent value,B01MSBQB1P,B01MSBQB1P,AGP7DD2CXOXLQZMHSIQI3YV4IKJA,1632862849218,1,True,0.0256,0.1456,0.8288
1.0,Don’t buy this item,Do NOT buy a VISA gift card through Amazon They are required to activate the card PRIOR to sending it to the recipient but rarely or never do The recipient ends up with a useless piece of plastic and you have to fight for your money back,B01MSBQB1P,B01MSBQB1P,AELEXU6Z2WEPVSFYNFODSY2HBYSQ,1621812271448,9,True,0.8545,0.1323,0.0132
5.0,Happy with my purchase,Easy for gifting Can t go wrong with money,B01MSBQB1P,B01MSBQB1P,AE2FCIJCXFKYCGUIYJKLTWHCGQPQ,1593884741724,0,True,0.0144,0.1909,0.7947
3.0,Why a $5.95 purchase fee?,purchase fee is bogus,B01MSBQB1P,B01MSBQB1P,AHAAAWR6SAVINZWJKWMISMBKTHKQ,1546834196827,0,True,0.8477,0.1377,0.0146
5.0,That he got it,Birthday gift,B01MSBQB1P,B01MSBQB1P,AFSKOHQXGWY474VUI3L5JWDBBCLQ,1640193668234,0,True,0.0071,0.0915,0.9015
1.0,I wasted $200. 00 and the kids received a gift ...,Purchased Visa Gift Card as Christmas gift to my nephews in Italy to find out only after the kids opened the card to use it that the cards are only to be used in the US Today I find out that the cards are not refundable I don t believe that s fair I wasted and the kids received a gift they could not use That s sad,B01MSBQB1P,B01MSBQB1P,AEJ7FKHZM7FB7SMUB2YS66VUWZEA,1513648931447,3,True,0.8106,0.1741,0.0153
1.0,Empty package and it was sealed..,Package was empty,B01MSBQB1P,B01MSBQB1P,AHEXQCHUL3IKX6ABTJEZTZMP36RA,1571277100567,0,True,0.4358,0.4924,0.0718
1.0,DO NOT ORDER,Once I registered the card someone used it to pay their power bill in another state IT IS A SCAM DO NOT ORDER,B01MSBQB1P,B01MSBQB1P,AEI536HJP6T7P6AWOMBSC7BEEPKQ,1678302325118,1,True,0.885,0.1082,0.0068
1.0,Bad Visa cards,The recipient could only use a few dollars out of the I won t ever buy Visa cards through amazon ever again it s happened twice now,B01MSBQB1P,B01MSBQB1P,AHWNYTET2K2G3UKKWC2LF22AVVZQ,1584885267026,0,True,0.8678,0.121,0.0112
5.0,Great for paying smaller bills without wanting to use your debit or credit card,Easy to use Using them to pay bills Thanks amazon for delivering so quickly,B01MSBQB1P,B01MSBQB1P,AFCNUTIKI7DBSZTJIG74YZEFZSUQ,1581442145106,0,True,0.0027,0.0316,0.9656
1.0,Ordered 10 - used them as gifts and tips and ...,Ordered used them as gifts and tips and the I gave away so far all have contacted me saying they don t work What an embarrassing cluster,B01MSBQB1P,B01MSBQB1P,AGVAPLOGB5SSPD6BRFMBSE7N2R5A,1528131707513,3,True,0.8854,0.1053,0.0093
5.0,..,Great gift,B01MSBQB1P,B01MSBQB1P,AHHGQCH5Z3B3522K3ATJJ5E53R2Q,1594753454432,0,True,0.0168,0.0358,0.9474
5.0,Fast af delivery,Works in retail stores no worries buy before they all gone again lol,B01MSBQB1P,B01MSBQB1P,AHQUQW773BTCJVCCLR5LB2FJJOFQ,1539164093154,1,True,0.0186,0.3766,0.6048
5.0,Good for bill paying,Worked fine you just need to follow the instructions on activating BEFORE using it,B01MSBQB1P,B01MSBQB1P,AH6LDNFIP5IERIPMCDNXPPADJUQQ,1540499947849,2,True,0.0198,0.5484,0.4318
5.0,Convince,Christmas gift,B01MSBQB1P,B01MSBQB1P,AHN7JL33GXWZ5ZYIQ33DQSIUDCXQ,1555008420502,0,True,0.0204,0.1796,0.8
5.0,GR8,Accepted everywhere the packaging and the looks,B01MSBQB1P,B01MSBQB1P,AFMJDSO56KDVYDGA3LFPMMDYYVTQ,1590243488242,0,True,0.0123,0.556,0.4317
1.0,Won’t work,Gift card was not activated will not work,B01MSBQB1P,B01MSBQB1P,AH4N3ZN2LPS44F3OMDR7NNCZU26Q,1618175917504,0,True,0.7687,0.217,0.0143
5.0,Five Stars,Great buy and delivered on time,B01MSBQB1P,B01MSBQB1P,AEZXHFYS7FRXHYXJXSLSM4XOMWOA,1516391589947,0,True,0.0084,0.0237,0.9679
1.0,Gift card would not activate at Fry's grocery store,My Grandson tried to use the gift card for Fry s grocery and he could not use it The clerk said it would not register Tell me what I need to do to activate the card,B01MSBQB1P,B01MSBQB1P,AHLW6XQHFOJPSJB4NVDE4YK24R2Q,1555864363223,1,True,0.7215,0.2673,0.0112
5.0,Five Stars,,B01N5TMK8I,B01N5TMK8I,AHELG76U4BJZ4UMJKX7C2YTDOKAA,1512259395718,2,True,0.2256,0.3731,0.4013
5.0,Five Stars,,B01MSBQB1P,B01MSBQB1P,AHELG76U4BJZ4UMJKX7C2YTDOKAA,1512259373577,1,True,0.2256,0.3731,0.4013
5.0,Easy,Easy,B01MSBQB1P,B01MSBQB1P,AEBIZUGYOJS6WUYIIWHK3RORMFWQ,1625228969430,0,True,0.0896,0.403,0.5074
1.0,Gift Card for $100 only had $75 on it,This product was terrible because I purchased the gift card for someone and the card only had on it That is a complete rip off Terrible Do Not Buy,B01MSBQB1P,B01MSBQB1P,AHLRZT7CRGEQFHISWMH5C77LTALQ,1644432685784,2,True,0.9487,0.045,0.0063
5.0,Worked great for me!,I ordered three of these and came activated and ready As suggested I registered them online No issues So I do not know why so many bad reviews on these but I had a flawless experience,B01MSBQB1P,B01MSBQB1P,AGHXDIUMCQLIQFAJU6R7IAWQPVUA,1527275524737,0,True,0.0565,0.2012,0.7423
1.0,Fraud Alert,Both cards purchased had fraud Currently in a big hassle with the Visa Gift Card customer support to return monies to cards,B01MSBQB1P,B01MSBQB1P,AE4ZYHKIBHFMHY7AI6IDXSXQELJQ,1641574551580,0,True,0.8529,0.1364,0.0106
5.0,Easy gift,Easy gift,B01MSBQB1P,B01MSBQB1P,AGJF3PYRGE7I36RMQLPPCPTVGYRQ,1579552083252,0,True,0.0357,0.2121,0.7521
5.0,Possible solution for those having card issues.,After having both an issue and success with these cards I have figured out a possible solution for people that have had issues with using their cards When going through a drive through line the card is swiped and used easily like a credit card transaction When using these card at a grocery store such as walmart you have to tell them you are using a gift card and the exact amount you d like to pay with the card or it will decline it,B01MSBQB1P,B01MSBQB1P,AFD4D4JQDG2PJ242TAIG44IWBFIQ,1520370537117,404,True,0.135,0.6892,0.1758
5.0,Great delivery’s,Received and put in a good place,B01MSBQB1P,B01MSBQB1P,AEDHY7X75DXPLRFNOWOR3JKMBAUA,1676982059382,0,True,0.0131,0.2064,0.7805
5.0,Five Stars,love the convenience and the tin,B01C9MW8Z6,B00JFBLZ90,AEDHY7X75DXPLRFNOWOR3JKMBAUA,1529689525249,0,True,0.0058,0.0327,0.9615
5.0,Easy gift,I have it as a gift,B01MSBQB1P,B01MSBQB1P,AHAQMIUHV2UURTSTG4OQUVK3MUDQ,1613591307051,0,True,0.0167,0.4871,0.4962
5.0,Five Stars,Fee,B01MSBQB1P,B01MSBQB1P,AFGZR2SV5UYFCIMVWPHACU4QHVJA,1513535737891,0,True,0.095,0.6686,0.2364
5.0,Five Stars,Convenient,B015WY1JDK,B015WY1JDK,AFGZR2SV5UYFCIMVWPHACU4QHVJA,1483937331000,0,True,0.1566,0.5752,0.2681
1.0,funds were not put on this gift card,this card was purchased and paid for only to find that no money is available on the card and looks like there is no way to get a remedy for this please help,B01MSBQB1P,B01MSBQB1P,AGISZV2S4BHP3T6S7FFXKQ2TU26A,1625234957272,0,True,0.907,0.0871,0.0059
5.0,Five Stars,Came activated and ready to use Didn t have any of the problems other buyers are having,B01MSBQB1P,B01MSBQB1P,AEZE6EC56BZYN2VXS6WT7QEPE7KQ,1504824701912,2,True,0.1696,0.6721,0.1583
4.0,Good product,Good product,B01MSBQB1P,B01MSBQB1P,AGPVHQNT6S6JXOYDFX6CIGRRBNQQ,1640030870052,0,False,0.0153,0.0871,0.8976
1.0,Rip off money stolen off card,I bought a gift card for my daughter for her birthday and almost instantly the money was gone after activation this is ridiculous DO NOT BUY THIS,B01MSBQB1P,B01MSBQB1P,AFOVOO4EOVGL2JF36S73LHIQE53Q,1675117379325,1,True,0.8924,0.0942,0.0135
5.0,"A wonderful way to send a gift of cash, delivered nearly instantly, too.",Above,B01MSBQB1P,B01MSBQB1P,AFKJ5BJYEZJCIHXWGVW4AMOC7NLQ,1659479209394,0,False,0.0438,0.6851,0.271
3.0,Gift cards,Great for showing appreciation It arrived late so will have to distribute after the holidays but glad it wasn t lost,B01MSBQB1P,B01MSBQB1P,AGHUAY53DS2R3A7ISBW3TSJDD2TQ,1545523801468,1,True,0.0194,0.0719,0.9087
1.0,Bad card,Once the card gets to about it quits accepting payments and rejects all attempts to do so at a restaurant or grocery store Also the toll free number was no help and kept sending me back to the main menu This was a bad Visa card purchase I will not buy this card from this vendor again,B01MSBQB1P,B01MSBQB1P,AEXCYWGR4JKP5SDPEXAZNIVKQWOQ,1545949302507,8,True,0.912,0.081,0.0069
1.0,I am requesting a REFUND! The GIFT CARD WAS MISSING!,I am requesting a REFUND br The GIFT CARD WAS MISSING,B01MSBQB1P,B01MSBQB1P,AERC2HDD6YJV7DTOWE3F7ZV7PNRA,1589466816827,0,True,0.4277,0.5176,0.0547
5.0,Five Stars,I love this know that it is safe,B01MSBQB1P,B01MSBQB1P,AFKXOW5B73XABTJQE2ZXEIVAAKDQ,1515941861377,0,True,0.0057,0.0161,0.9782
5.0,Rápido y efectivo,Perfecto,B01MSBQB1P,B01MSBQB1P,AHF4PXI73ZVY6ITJWMMOTKHUEOSQ,1539112814449,0,True,0.0246,0.1935,0.7819
5.0,Fast and easy,Shipping was fast and easy came in one day Would buy this product again very user friendlly very giftable item to buy,B01MSBQB1P,B01MSBQB1P,AFJ7NUKRR6BWNEPUT7KGCM3L4WBQ,1605747591981,0,True,0.0039,0.0154,0.9807
1.0,Visa gift cards don’t work,These cards don t work with any merchant br br Amazon not refunding,B01MSBQB1P,B01MSBQB1P,AEU56TDANMLWZQAAZOM4DPO2BZ2Q,1575486157704,3,True,0.8413,0.1482,0.0106
1.0,Scam,Bought a gift card for my nephew for Christmas and upon activation it had a paypal charge on it,B01MSBQB1P,B01MSBQB1P,AFZ2BZAGVGMPF2VIDXOPPQQ43GMQ,1672520796044,2,True,0.0665,0.7323,0.2012
5.0,Ease of use,Quick arrival and easy to use,B01MSBQB1P,B01MSBQB1P,AGOIINRKGC6WFECGSRQMUTNBOAQA,1544650606241,0,True,0.0096,0.0803,0.9102
1.0,Funda never put on card,Horrible experience DO NOT RECOMMEND AT ALL,B01MSBQB1P,B01MSBQB1P,AELUQI6HWAPLMC57V4ZJ24FWZ3JA,1641090421187,0,True,0.937,0.0534,0.0096
5.0,Efficient,Visa gift card is easy to use,B01MSBQB1P,B01MSBQB1P,AFIY7BVUVVT6DNSHKLOSLTA7AG6A,1661364882369,0,True,0.0062,0.1139,0.8799
4.0,Recipient cannot remove card from packaging,Recipient cannot remove card from packaging,B01MSBQB1P,B01MSBQB1P,AF37WEM77S4T7TXETNBRN2BBEEEA,1652286144257,0,True,0.2976,0.6707,0.0317
1.0,Good for everything but Amazon,I dare you to and try and use this for an Amazon purchase DARE YOU Carve out a day and get some lunch and spond time with people on support that do not know either,B01MSBQB1P,B01MSBQB1P,AHZNT6BAZUQ2ORDLKNXVBMF22YEA,1610910470278,0,False,0.7242,0.2418,0.0341
1.0,SUCKS,SUCKS,B07HJD9FVV,B07HJD9FVV,AFQK7PWY4ASC5DHWZNEZJH5OREKA,1661188804214,2,True,0.6997,0.2391,0.0612
1.0,Do Not Purchase,At first I loved the ease of purchase But since the item never reached the delivery destination it ruins all positive inputs I received via tracking that said item was delivered along with the delivery time Both items since I purchased two never was received Also there is no easy way to contact customer service to report this issue The only options given is to return the item for a refund I don t know how to do that if the item was never delivered For this type of item it would be best in my opinion to buy a Gift Card at a store and mail it,B01MSBQB1P,B01MSBQB1P,AFQK7PWY4ASC5DHWZNEZJH5OREKA,1660860894776,5,True,0.7805,0.1836,0.0359
5.0,Works great,Never had an issue with these cards I think the people complaining about how they don t work a using them at locations that don t accept the Visa gift cards Some restaurants dont take them but I ve used them at grocery stores and other stores with no issues,B01MSBQB1P,B01MSBQB1P,AFOV42O7LH67Y2YLUF7C7JXB6EDQ,1554605211096,1,True,0.2837,0.5968,0.1195
5.0,Register online first.,Make sure you register these online I ve bought several of these and registered each one I ve used them both online and in stores and have no issues at all,B01MSBQB1P,B01MSBQB1P,AGTK2TLLHAQ7ISBNIY2N4FGFJ26A,1530547085729,0,True,0.0116,0.1889,0.7995
5.0,Practico,Fácil para un regalo especial y que tu ser querido cómprenlo que le guste,B01MSBQB1P,B01MSBQB1P,AHJTBC5G5ATOM23ZOZNRNKEUIMGQ,1673451852393,0,True,0.0392,0.822,0.1388
5.0,Received and Worked,Received and worked fine must use as prepay at gas station I made purchases on Walmart com and at gas pumps,B01MSBQB1P,B01MSBQB1P,AGOFCHLWP7TR47T2UEMROF57ZNCA,1534956633426,0,True,0.0066,0.4336,0.5597
5.0,Great and fast,Very fast and the gift was great,B01MSBQB1P,B01MSBQB1P,AH6LYTX6DMHKUPRHRJD3C5TET4CQ,1505036172974,1,True,0.0042,0.0107,0.9851
5.0,Amazing!,Amazing,B01MSBQB1P,B01MSBQB1P,AG3VD6ZDFQWA43DVBYNBEG76XPRQ,1547474657346,0,True,0.0352,0.1009,0.8639
4.0,I like the most out of the $100 gift card is ...,I like the most out of the gift card is savining time in choosing a proper gift to give and the least is letting them to choose their presents,B01MSBQB1P,B01MSBQB1P,AH42VL54FABCW2W7DA346FUODTQQ,1520284976330,1,True,0.0224,0.1716,0.806
5.0,easy,na,B01MSBQB1P,B01MSBQB1P,AFRD3BGNC5RSRTJWGM4KZE3UZZOQ,1596051155352,0,True,0.1032,0.529,0.3678
1.0,Purchase of Visa Gift Card,Purchase the Visa card is the worse purchase made with the gift card Would never purchase another Visa or any other git card It is difficult to activate a gift card through Amazon Initially I did not receive the correct number ards I ordered They were not included in my order Never again,B01MSBQB1P,B01MSBQB1P,AHNFUYPJ54PP7CGHTT27V5DOXCIQ,1642021443084,1,True,0.9232,0.0688,0.008
1.0,Horrible customer service,Do not try to get a live person when contacting them it is a recording set on a loop had to investigate to find the parent company and reach out to them for assistance Easily hacked and the Dispute process is a complete nightmare,B01MSBQB1P,B01MSBQB1P,AHUOY5OUJ65AOBE75U54TSQAU6KQ,1669739841663,2,True,0.9034,0.0905,0.0061
1.0,Gift card never delivered!,This gift card was sent out by amazon The amazon gift card never made it to its destination I want my money back I can cancel my amazon account if you don t look into this I have tried to get through to you with no help I can t return a card I never physically had you have it or it is lost,B01MSBQB1P,B01MSBQB1P,AHECERBR3VRDBLGN7C3U35NYZKBA,1651315423179,2,True,0.887,0.1047,0.0083
1.0,Don’t Buy - scam alert,Worst product ever Got the gift card with no money Took forever for me to get my refund Never buying this product or any other gift card from amazon unless it s a virtual amazon gift card,B01MSBQB1P,B01MSBQB1P,AE3RU7FDDVO2T7OUCFM5E5NTRFTA,1581343216560,0,True,0.9486,0.0444,0.0069
5.0,Easy to use,Love this gift card since you can use it on anything you choose to purchase,B01MSBQB1P,B01MSBQB1P,AGZKMXP6USLLFYEN3JOVZSSSP2WQ,1637278644873,0,True,0.0028,0.0192,0.978
5.0,Last Minute Delivery,My grown son walked to his mail box the next day and there was the card Happy birthday,B01MSBQB1P,B01MSBQB1P,AEKFOYSS6HMZBJP4LBJNWNSEBPVA,1560863591587,1,True,0.0038,0.0698,0.9264
5.0,Birthdat gift,Fantastic prompt service,B01MSBQB1P,B01MSBQB1P,AFAJ2ITJIAAUYZT6PTOSQBURMSWA,1593245945860,0,True,0.0122,0.026,0.9618
5.0,easy peasy,easy fast,B01MSBQB1P,B01MSBQB1P,AG5YUCAGIUSQ4ZWIJF6RGEWNY3WQ,1671825178190,0,True,0.0374,0.4636,0.4991
5.0,Great way to send money to the kids!,These gift cards are reasonalbly priced and very handy for me to send money to my kids no matter where they are,B01MSBQB1P,B01MSBQB1P,AGSEDT5MGM4NIEIBXETHW5A4FDLQ,1566421727679,0,False,0.005,0.0561,0.9389
5.0,Easy to use as cash,Every day items,B01MSBQB1P,B01MSBQB1P,AGC2SFIUGIOE2OXOLBKW7P5XGOGA,1671733235387,0,True,0.0537,0.8189,0.1275
1.0,not activated,wont let me use it,B01MSBQB1P,B01MSBQB1P,AHDZDAYTMT5NMNDFYAO6RYSMBNLA,1581346882829,0,True,0.7458,0.2413,0.0129
5.0,Five Stars,A Christmas gift,B00KV30IHG,B00KV30IHG,AEQMREMARBQC5BQBJLNJHJT3MJZQ,1510845522272,1,True,0.0101,0.1081,0.8819
5.0,Five Stars,excellent gift for the holidays,B01MSBQB1P,B01MSBQB1P,AEQMREMARBQC5BQBJLNJHJT3MJZQ,1510363114534,2,True,0.0057,0.0172,0.9772
5.0,Love it,Came fast in the mail,B01MSBQB1P,B01MSBQB1P,AE5LSXWSPCSR4HRHCRVE2YZEBNVQ,1614276845830,0,True,0.0229,0.6161,0.361
5.0,Quick,Mom loved it,B01MSBQB1P,B01MSBQB1P,AGZ4O7BGGMYUSPIBBZBK6H35FXFA,1651972595029,0,False,0.0074,0.0337,0.959
1.0,Don't Buy Visa Card - They do not work,I procured Visa Gift Card worth from Amazon and though the card got delivered promptly but they were not activated Contacted Amazon team multiple times regarding this problem and they assured that they will get the card activated but of no use br Had procured this card as Christmas New Year gift for my family so that they may procure something they like but Christmas already gone and hardly any days left for New Year but i am still struggling to get the card activated and the purpose of buying this card defeated br Today i have requested to now refund the card and Amazon team has assured Hopefully i will not have to struggle for refund as i struggled to get the card activated,B01MSBQB1P,B01MSBQB1P,AHV4FBKGIFVMRTF46IPGEE5LNFAA,1640541422170,0,True,0.6775,0.2928,0.0298
3.0,Hate the purchase fee,I hate these cards have an additional fee just to activate them,B01MSBQB1P,B01MSBQB1P,AGQ32GJU63IQBIVVMS3ULOZLP7IQ,1545705873830,0,True,0.9216,0.0716,0.0069
1.0,No good,It is declined at most places I have tried it Won t accept it at gas pumps Do not buy these,B01MSBQB1P,B01MSBQB1P,AEOYMPJHEPDKAYR6GJEJ3HRKIWBQ,1594340598857,0,True,0.8842,0.1072,0.0086
1.0,Do not buy unless you want to ve treated lime a criminal and embarrased!,Beware if you buy these gift cards a lot for family or business Amazon will flag your account They will treat you as a criminal and smile in your face with friendly replies while they call everyone in your family They called them asking if I have permission on the account Keep in mind I am an authorized user on the account and have power of attorney They called my family folks under the guise of verification blatantly violating privacy and privacy laws while going behind your back calling relatives and leaving you sorely embarrassed Then to add insult to injury they block you from ever buying that product again after spending hours on the phone with a foreign representatives who does not speak or barely understand English or American values Please do not buy this product from them it will leave you depressed and violated Horrible horrible experience,B01MSBQB1P,B01MSBQB1P,AHTFORPLVXXDAJIN332ADA3PXRPQ,1524862515438,4,True,0.8398,0.1489,0.0112
1.0,Card was never activated.,Card was never activated and I called their customer service and Amazon s customer service and they said they dont allow refunds for this item,B07GH7JZ91,B07GH7JZ91,AEMSLLCXMM3EC7LUUHPDAFUK5TWQ,1669180675763,2,True,0.7823,0.206,0.0117
1.0,Fraudulent charges were made the day after I activated the card and I don't know what to do.,I activated my card and the next day I see a bunch of charges in the transaction history from google play and now my card has nothing left in it,B01MSBQB1P,B01MSBQB1P,AEMSLLCXMM3EC7LUUHPDAFUK5TWQ,1633392257773,7,True,0.557,0.4118,0.0311
1.0,DO NOT PURCHASE,This card is terrible it doesn t activate when you register activate the card It worked once for and never again br I cannot get help from a person just automated TERRIBLE CARD,B01MSBQB1P,B01MSBQB1P,AE55PIIBSJP3QTTS7AJLU6U75DLA,1671445210462,2,True,0.9367,0.0571,0.0062
5.0,Five Stars,fast delivery no problem,B01MSBQB1P,B01MSBQB1P,AHF2KVDVWH432CHX7SGU5KHXLLOQ,1514733759921,0,True,0.0093,0.1035,0.8872
5.0,"Good card, no issues",No issues using card Didn t have to go online and register card like other reviews I read,B01MSBQB1P,B01MSBQB1P,AHQLWE4CRHZFFJUUADCDZSTPS6UQ,1544910482750,1,True,0.0486,0.5551,0.3964
5.0,"Good card, no problems",Had no problem using this card Didn t have to go online and register the card like other reviews I read,B07HJD9FVV,B07HJD9FVV,AHQLWE4CRHZFFJUUADCDZSTPS6UQ,1544909305067,2,True,0.0234,0.2096,0.767
5.0,Great gift,Gift,B01MSBQB1P,B01MSBQB1P,AHG2R36ZLLBMY4437IHL6RGTJRGA,1679596622256,1,True,0.0483,0.5711,0.3806
5.0,Recommend,Great gift for family members thanks,B01MSBQB1P,B01MSBQB1P,AEHEC4DD33P5LDFCEOYB5PDBDX5Q,1541423289121,0,False,0.0038,0.0151,0.981
5.0,Simple,Easy and simple,B01MSBQB1P,B01MSBQB1P,AGJZHNBS3SVHWOG72QI6IQSWY35Q,1645664626937,0,True,0.061,0.2823,0.6566
1.0,Fraudulent Transaction,Do not I repeat Do not buy this card I used it for a transaction to pay a bill the same day it was delivered and the next day the rest of the money was gone I called customer service and they said it was used on a betting website Um excuse me How the hell did someone get the card number so fast I don t bet gamble and rarely pay the lottery so it not something I did and yes the place I paid the bill is a legitimate business it was to pay the remaining balance on my cell phone bill They are trying to recover the funds and will mail me a new card but seems like somebody may already have these card numbers and they are waiting for someone to activate the cards by purchasing them and they seal the funds because how else would they have gotten the card info so fast Now I have wait business days for a resolution and if they can recover the funds then have to wait to receive a new card Not worth the headache save your money and buy one from a brick and mortar retail store,B01MSBQB1P,B01MSBQB1P,AHCUQDKPVI76FUMJGQQD45BP55LQ,1674759935286,11,True,0.7731,0.211,0.016
5.0,Great for everyone on your list!,One size fits all Perfect gift,B01MSBQB1P,B01MSBQB1P,AEXZYR2MHPXMPLP3PODJNDRXBQ3Q,1545334575135,0,True,0.0088,0.0626,0.9286
1.0,Bad cards,I just spend on this and it dosent work,B01MSBQB1P,B01MSBQB1P,AGUH5I7GSDWJC5GBDW3TMDUELDYQ,1594073037700,2,True,0.8857,0.1007,0.0136
5.0,Great way to give to teenagers when all else fails,It is a gift for my grandsons birthday Have no worries that he will find ways to use it,B01MSBQB1P,B01MSBQB1P,AGMOGHN4LXHPG7VOLBM4LHBSI5IQ,1600950193587,0,True,0.0081,0.1719,0.82
5.0,Fast,Got here fast thanx,B01MSBQB1P,B01MSBQB1P,AE7Q72WRAIIVLDMTD4KFZB5LYWUA,1544459999741,0,True,0.007,0.0868,0.9062
1.0,MI REGALO NO FUE RECIBIDO,hoy fue recibida la targeta no se si tenga que hacer al respecto,B01MSBQB1P,B01MSBQB1P,AGI6TV5R5UB7G7POPXMSWWDZXMHQ,1538177456785,0,False,0.1378,0.7979,0.0643
1.0,"Cannot activate card, calling customer service didn't help",You won t be able to register the card on the website printed on the card s back because it is not activated and calling customer service is useless because they can t help you activate the card Don t waste your money buying this card because you WILL NOT be able to use the money,B01MSBQB1P,B01MSBQB1P,AFAMLE4T3UMNFWMLR5ZXDNQ4FS7A,1615842535220,1,False,0.8839,0.1068,0.0093
1.0,Don't try to register it,There is a known issue where your card can number can get stolen from trying to register at the Gift Card Mall website We registered this card used it nowhere else and then all of the exact funds were used up before we even left the house We are now fighting with the company to get a refund of the to the card but that can be upwards of a day process,B01MSBQB1P,B01MSBQB1P,AHPIXMBJDXIM7OMT2KSMVGO5TS6Q,1673281336653,5,True,0.7314,0.2583,0.0103
1.0,One Star,Card did not come activated for nothing,B01MSBQB1P,B01MSBQB1P,AHS4DH7K4VZAMIMWJUK3NB6EEMLQ,1511924540895,8,True,0.2489,0.6725,0.0785
